ID,file_path,words
884,./training/Mansfield_train/uoa_nz_mansfield_jh_0350.wav,But Jonathan was a match for him.
885,./training/Mansfield_train/uoa_nz_mansfield_jh_0351.wav,The same soaking bushes showed on either side and the same shadowy palings.
886,./training/Mansfield_train/uoa_nz_mansfield_jh_0353.wav,The garden party by Katherine Mansfield
887,./training/Mansfield_train/uoa_nz_mansfield_jh_0354.wav,I sent him home to change his clothes.
888,./training/Mansfield_train/uoa_nz_mansfield_jh_0355.wav,"She struggled, and was quite amazed to realise how angry she felt."
889,./training/Mansfield_train/uoa_nz_mansfield_jh_0357.wav,Was it possible that the strange man was still there?.
890,./training/Mansfield_train/uoa_nz_mansfield_jh_0358.wav,That was the life for her.
891,./training/Mansfield_train/uoa_nz_mansfield_jh_0359.wav,"Well, that had been a fascinating interlude."
892,./training/Mansfield_train/uoa_nz_mansfield_jh_0361.wav,"No, she's not living here, answered Viola."
893,./training/Mansfield_train/uoa_nz_mansfield_jh_0362.wav,Eight kilometres it must be.
894,./training/Mansfield_train/uoa_nz_mansfield_jh_0363.wav,From the road a sudden shout of triumph.
895,./training/Mansfield_train/uoa_nz_mansfield_jh_0365.wav,What is it your Shakespeare says.
896,./training/Mansfield_train/uoa_nz_mansfield_jh_0366.wav,"Oh, because they live close to the earth, and therefore despise it."
897,./training/Mansfield_train/uoa_nz_mansfield_jh_0367.wav,"Rather, under the lying garb of false masculinity."
898,./training/Mansfield_train/uoa_nz_mansfield_jh_0369.wav,"Fritz escaped that truly Christian trap by saying, I asked you first."
899,./training/Mansfield_train/uoa_nz_mansfield_jh_0370.wav,"Being interpreted, it meant single file, which was distressing for Elsa and Fritz."
900,./training/Mansfield_train/uoa_nz_mansfield_jh_0371.wav,We marched en masse along the station road.
901,./training/Mansfield_train/uoa_nz_mansfield_jh_0373.wav,Allow me to introduce you to each other.
902,./training/Mansfield_train/uoa_nz_mansfield_jh_0374.wav,"Yes, nodding graciously to the Advanced Lady."
903,./training/Mansfield_train/uoa_nz_mansfield_jh_0375.wav,The Frau Professor is going to be one of us for the afternoon.
904,./training/Mansfield_train/uoa_nz_mansfield_jh_0377.wav,They only received the letters of blessing from their parents yesterday morning.
905,./training/Mansfield_train/uoa_nz_mansfield_jh_0378.wav,"For us, she said, there will be a double joy."
906,./training/Mansfield_train/uoa_nz_mansfield_jh_0379.wav,You'll not cry any more or wake up in the night.
907,./training/Mansfield_train/uoa_nz_mansfield_jh_0381.wav,"Once upon a time she was walking along a little white road, with oh."
908,./training/Mansfield_train/uoa_nz_mansfield_jh_0382.wav,There was a little piece of candle burning in the enamel bracket.
909,./training/Mansfield_train/uoa_nz_mansfield_jh_0383.wav,They were laughing and holding each other by the hand.
910,./training/Mansfield_train/uoa_nz_mansfield_jh_0385.wav,That's why I'm not awake.
911,./training/Mansfield_train/uoa_nz_mansfield_jh_0386.wav,Don't guzzle it yourself or I'll know.
912,./training/Mansfield_train/uoa_nz_mansfield_jh_0387.wav,"Well, she's hooked a boy this time."
913,./training/Mansfield_train/uoa_nz_mansfield_jh_0389.wav,He began to plan a little trip for them.
914,./training/Mansfield_train/uoa_nz_mansfield_jh_0390.wav,"Well, once this boy business was over she'd get stronger."
915,./training/Mansfield_train/uoa_nz_mansfield_jh_0391.wav,She certainly was a little thing.
916,./training/Mansfield_train/uoa_nz_mansfield_jh_0393.wav,"Asked Andreas, loathing the man."
917,./training/Mansfield_train/uoa_nz_mansfield_jh_0394.wav,No time to indulge in pernicious little habits.
918,./training/Mansfield_train/uoa_nz_mansfield_jh_0395.wav,"He took up a book, and wheeled his arm-chair over to the window."
919,./training/Mansfield_train/uoa_nz_mansfield_jh_0397.wav,Tell me on the way up.
920,./training/Mansfield_train/uoa_nz_mansfield_jh_0398.wav,On Sunday a man has the right to expect his family.
921,./training/Mansfield_train/uoa_nz_mansfield_jh_0399.wav,It's partly the effect of Sunday.
922,./training/Mansfield_train/uoa_nz_mansfield_jh_0401.wav,The gutters were choked with the leavings of Saturday night.
923,./training/Mansfield_train/uoa_nz_mansfield_jh_0402.wav,But the Master gave her no opening.
924,./training/Mansfield_train/uoa_nz_mansfield_jh_0403.wav,She was full of terrified joy and importance in the goings on upstairs.
925,./training/Mansfield_train/uoa_nz_mansfield_jh_0405.wav,There was a gentle knock at the door and his mother came in.
926,./training/Mansfield_train/uoa_nz_mansfield_jh_0406.wav,"He repeated it quickly several times, with a snapping movement of the jaws."
927,./training/Mansfield_train/uoa_nz_mansfield_jh_0407.wav,"What are you going to do this afternoon, Fraulein Anna."
928,./training/Mansfield_train/uoa_nz_mansfield_jh_0409.wav,She turned round and leaned on one elbow.
929,./training/Mansfield_train/uoa_nz_mansfield_jh_0410.wav,It makes such a pleasant excursion for a fine Saturday afternoon.
930,./training/Mansfield_train/uoa_nz_mansfield_jh_0411.wav,A high wooden wall compasses us all about.
931,./training/Mansfield_train/uoa_nz_mansfield_jh_0413.wav,"Here was someone beside her laughing, too."
932,./training/Mansfield_train/uoa_nz_mansfield_jh_0414.wav,"But the outer door suddenly opening, she sprang to her feet and laughed."
933,./training/Mansfield_train/uoa_nz_mansfield_jh_0415.wav,She brushed out her long hair and gathered it in her hands.
934,./training/Mansfield_train/uoa_nz_mansfield_jh_0417.wav,"You go downstairs, leave me alone."
935,./training/Mansfield_train/uoa_nz_mansfield_jh_0418.wav,Sabina took on the extra work without any thought of extra pay.
936,./training/Mansfield_train/uoa_nz_mansfield_jh_0419.wav,It meant an extra half-hour in bed for her.
937,./training/Mansfield_train/uoa_nz_mansfield_jh_0421.wav,"But what a bother, said I."
938,./training/Mansfield_train/uoa_nz_mansfield_jh_0422.wav,Thus the modern soul and I found ourselves together under the stars.
939,./training/Mansfield_train/uoa_nz_mansfield_jh_0423.wav,My spirit starves for want of that.
940,./training/Mansfield_train/uoa_nz_mansfield_jh_0425.wav,"Then, presumably, the winged shaft struck her collar brooch."
941,./training/Mansfield_train/uoa_nz_mansfield_jh_0426.wav,"Yes, I know you have no love for me, And no forget-me-not."
942,./training/Mansfield_train/uoa_nz_mansfield_jh_0427.wav,"What do you intend to recite, Fraulein Sonia."
943,./training/Mansfield_train/uoa_nz_mansfield_jh_0429.wav,"My lamented husband, your father, Sonia, knew a great deal about England."
944,./training/Mansfield_train/uoa_nz_mansfield_jh_0430.wav,But the tragedy of the story is this:
945,./training/Mansfield_train/uoa_nz_mansfield_jh_0431.wav,The conversation is not out of your depth.
946,./training/Mansfield_train/uoa_nz_mansfield_jh_0433.wav,The children were all soundly sleeping.
947,./training/Mansfield_train/uoa_nz_mansfield_jh_0434.wav,"God, the trouble you gave me."
948,./training/Mansfield_train/uoa_nz_mansfield_jh_0435.wav,"He tilted back in his chair, chuckling with laughter."
949,./training/Mansfield_train/uoa_nz_mansfield_jh_0437.wav,"He was a traveller, and only stayed at their house two nights."
950,./training/Mansfield_train/uoa_nz_mansfield_jh_0438.wav,"He winked at the guests, who broke into loud laughter."
951,./training/Mansfield_train/uoa_nz_mansfield_jh_0439.wav,It was easier when they came into the village.
952,./training/Mansfield_train/uoa_nz_mansfield_jh_0441.wav,"Then, dear child, where is your husband."
953,./training/Mansfield_train/uoa_nz_mansfield_jh_0442.wav,You look like a little Persian kitten.
954,./training/Mansfield_train/uoa_nz_mansfield_jh_0443.wav,That is a very nice idea.
955,./training/Mansfield_train/uoa_nz_mansfield_jh_0445.wav,"The washstand has, of course, been scrubbed over with soda."
956,./training/Mansfield_train/uoa_nz_mansfield_jh_0446.wav,Are there many people here just now.
957,./training/Mansfield_train/uoa_nz_mansfield_jh_0447.wav,How you keep them all I don't know.
958,./training/Mansfield_train/uoa_nz_mansfield_jh_0449.wav,And the greetings were so long and loud that I felt a sympathetic glow.
959,./training/Mansfield_train/uoa_nz_mansfield_jh_0450.wav,"How I should adore to kiss you, murmured the student."
960,./training/Mansfield_train/uoa_nz_mansfield_jh_0451.wav,Was love then a question of manicure.
961,./training/Mansfield_train/uoa_nz_mansfield_jh_0453.wav,She sighed and turned up her eyes.
962,./training/Mansfield_train/uoa_nz_mansfield_jh_0454.wav,"And, fancy now, she has already had six proposals of marriage."
963,./training/Mansfield_train/uoa_nz_mansfield_jh_0455.wav,I have written these lines:
964,./training/Mansfield_train/uoa_nz_mansfield_jh_0457.wav,"Such reserve, such a tender way with the child."
965,./training/Mansfield_train/uoa_nz_mansfield_jh_0458.wav,To my plebeian eyes that afflicted child was singularly unattractive.
966,./training/Mansfield_train/uoa_nz_mansfield_jh_0459.wav,The manager immediately left the room to find a new nib.
967,./training/Mansfield_train/uoa_nz_mansfield_jh_0461.wav,There was a picture of her only last week in 'Sport and Salon.'
968,./training/Mansfield_train/uoa_nz_mansfield_jh_0462.wav,I have only received the letter acquainting me with the fact this morning.
969,./training/Mansfield_train/uoa_nz_mansfield_jh_0463.wav,When we arrived at the pension there was very nearly an open riot.
970,./training/Mansfield_train/uoa_nz_mansfield_jh_0465.wav,"I fear, he said, that my luggage will be damp."
971,./training/Mansfield_train/uoa_nz_mansfield_jh_0466.wav,But he himself volunteered some information.
972,./training/Mansfield_train/uoa_nz_mansfield_jh_0467.wav,Together we walked through the mud and slush.
973,./training/Mansfield_train/uoa_nz_mansfield_jh_0469.wav,Followed a complete and deathlike silence.
974,./training/Mansfield_train/uoa_nz_mansfield_jh_0470.wav,Suddenly the door opened and admitted the Baron.
975,./training/Mansfield_train/uoa_nz_mansfield_jh_0471.wav,Never had I seen him at the Casino or the Bath Establishment.
976,./training/Mansfield_train/uoa_nz_mansfield_jh_0473.wav,There was a lady from the Spanish Court here in the summer.
977,./training/Mansfield_train/uoa_nz_mansfield_jh_0474.wav,I closed the door after me.
978,./training/Mansfield_train/uoa_nz_mansfield_jh_0475.wav,But you cannot be in earnest.
979,./training/Mansfield_train/uoa_nz_mansfield_jh_0477.wav,Of course she was very proud.
980,./training/Mansfield_train/uoa_nz_mansfield_jh_0478.wav,I can make very good tea.
981,./training/Mansfield_train/uoa_nz_mansfield_jh_0479.wav,Do they really eat so much.
982,./training/Mansfield_train/uoa_nz_mansfield_jh_0481.wav,"There he goes again, thought Andreas, airing off his knowledge."
983,./training/Mansfield_train/uoa_nz_mansfield_jh_0482.wav,"Oil lamps, hanging from the ceiling, shed a warm, bright light."
984,./training/Mansfield_train/uoa_nz_mansfield_jh_0483.wav,I don't know how far I didn't run.
985,./training/Mansfield_train/uoa_nz_mansfield_jh_0485.wav,A bell sounded far over the water.
986,./training/Mansfield_train/uoa_nz_mansfield_jh_0486.wav,Stanley lifted up to see a dark head bobbing far out and an arm lifted.
987,./training/Mansfield_train/uoa_nz_mansfield_jh_0487.wav,I've had my Easter lilies with a gorgeous star.
988,./training/Mansfield_train/uoa_nz_mansfield_jh_0489.wav,It had been a rule for years never to disturb father in the morning
989,./training/Mansfield_train/uoa_nz_mansfield_jh_0490.wav,I imbibe nourishment in my room
990,./training/Mansfield_train/uoa_nz_mansfield_jh_0491.wav,They took it for granted it was your job to slave away for them.
991,./training/Mansfield_train/uoa_nz_mansfield_jh_0493.wav,But in the afternoon six or seven choice spirits played cards.
992,./training/Mansfield_train/uoa_nz_mansfield_jh_0494.wav,Not to have cared enough to scratch out that word disgust.
993,./training/Mansfield_train/uoa_nz_mansfield_jh_0495.wav,He too felt his bathe was spoilt.
994,./training/Mansfield_train/uoa_nz_mansfield_jh_0497.wav,The soft swish of the sea at full tide sweeping the pebbles.
995,./training/Mansfield_train/uoa_nz_mansfield_jh_0498.wav,"Breathless, half-choking, she told the dreadful story."
996,./training/Mansfield_train/uoa_nz_mansfield_jh_0499.wav,Clasping the old fish bag that held her cleaning things.
997,./training/Mansfield_train/uoa_nz_mansfield_jh_0501.wav,"And quite big girls, older than me, even, were riding them."
998,./training/Mansfield_train/uoa_nz_mansfield_jh_0502.wav,That looked at low tide like shaggy beasts come down to the water to drink.
999,./training/Mansfield_train/uoa_nz_mansfield_jh_0503.wav,She saw her great big shadow on the wall.
1000,./training/Mansfield_train/uoa_nz_mansfield_jh_0505.wav,"The second bell's rung, she urged, knowing perfectly well she was telling a story."
1001,./training/Mansfield_train/uoa_nz_mansfield_jh_0506.wav,I wonder if any air enters by the ears.
1002,./training/Mansfield_train/uoa_nz_mansfield_jh_0507.wav,Wasn't there anywhere in the world where she could have her cry out.
1003,./training/Mansfield_train/uoa_nz_mansfield_jh_0509.wav,With little red saddles and blue bridles and bells jing-a-jingling on their ears.
1004,./training/Mansfield_train/uoa_nz_mansfield_jh_0510.wav,"Another queer thing about it was, Reggie had an idea."
1005,./training/Mansfield_train/uoa_nz_mansfield_jh_0511.wav,"Laughing, sneering, jeering, stretching out their hands while she read them William's letter."
1006,./training/Mansfield_train/uoa_nz_mansfield_jh_0513.wav,We could manage our own food.
1007,./training/Mansfield_train/uoa_nz_mansfield_jh_0514.wav,"The three little girls appeared, each carrying a porridge plate."
1008,./training/Mansfield_train/uoa_nz_mansfield_jh_0515.wav,A large red watering-can on the other.
1009,./training/Mansfield_train/uoa_nz_mansfield_jh_0517.wav,One bird drifted high like a dark fleck in a jewel.
1010,./training/Mansfield_train/uoa_nz_mansfield_jh_0518.wav,"You sit down on the side of your bed, change your shoes and dash out again."
1011,./training/Mansfield_train/uoa_nz_mansfield_jh_0519.wav,Suddenly it was a terrible effort to greet as usual.
1012,./training/Mansfield_train/uoa_nz_mansfield_jh_0521.wav,"Walking on again, with her little air of remoteness."
1013,./training/Mansfield_train/uoa_nz_mansfield_jh_0522.wav,Old Mr. Neave got up and went to join that little old climbing fellow just as far as his dressing-room.
1014,./training/Mansfield_train/uoa_nz_mansfield_jh_0523.wav,How handsome he had looked in that bright blue suit
1015,./training/Mansfield_train/uoa_nz_mansfield_jh_0525.wav,Two very handsome wreaths sent me by my first husband's brother.
1016,./training/Mansfield_train/uoa_nz_mansfield_jh_0526.wav,His blue uniform shining with an enthusiasm which nothing but official buttons could possibly possess.
1017,./training/Mansfield_train/uoa_nz_mansfield_jh_0527.wav,Death spasms of his Odes to Solitude.
1018,./training/Mansfield_train/uoa_nz_mansfield_jh_0529.wav,The golden-eyed marigold glittered.
1019,./training/Mansfield_train/uoa_nz_mansfield_jh_0530.wav,"Ladies and gentlemen, I am an auctioneer by profession."
1020,./training/Mansfield_train/uoa_nz_mansfield_jh_0531.wav,Get up and light the oven or I'll shake every bone out of your body.
1021,./training/Mansfield_train/uoa_nz_mansfield_jh_0533.wav,She even thought for a moment of hiding the watch.
1022,./training/Mansfield_train/uoa_nz_mansfield_jh_0534.wav,"A dark porch, half hidden by a passion-vine."
1023,./training/Mansfield_train/uoa_nz_mansfield_jh_0535.wav,And it's not very sympathetic to spoil everybody's enjoyment as you're doing now.
1024,./training/Mansfield_train/uoa_nz_mansfield_jh_0537.wav,I'll get the office boy to drop in and fix it.
1025,./training/Mansfield_train/uoa_nz_mansfield_jh_0538.wav,She tossed the boy up and said a-goos-a-goos-a-ga.
1026,./training/Mansfield_train/uoa_nz_mansfield_jh_0539.wav,I have so seldom the time or opportunity to open my heart to a woman.
1027,./training/Mansfield_train/uoa_nz_mansfield_jh_0541.wav,I was admitted into the enclosure for the first time.
1028,./training/Mansfield_train/uoa_nz_mansfield_jh_0542.wav,"The Frau got out of bed, walked in a determined fashion into the kitchen."
1029,./training/Mansfield_train/uoa_nz_mansfield_jh_0543.wav,"Looking at the strange man with a mysterious, voluptuous glance."
1030,./training/Mansfield_train/uoa_nz_mansfield_jh_0545.wav,He had a little flower-shop just down the road.
1031,./training/Mansfield_train/uoa_nz_mansfield_jh_0546.wav,To leap and pirouette on the parched lawn.
1032,./training/Mansfield_train/uoa_nz_mansfield_jh_0547.wav,She wanted to push him out of the room and slam the door on him.
1033,./training/Mansfield_train/uoa_nz_mansfield_jh_0549.wav,Immersed in those wells of English thought.
1034,./training/Mansfield_train/uoa_nz_mansfield_jh_0550.wav,"Godber's has come, announced Sadie, issuing out of the pantry."
1035,./training/Mansfield_train/uoa_nz_mansfield_jh_0551.wav,I wish you'd cut down to the gate and stop the coach.
1036,./training/Mansfield_train/uoa_nz_mansfield_jh_0553.wav,A meringue stuffed with chestnut and a tiny horn filled with fresh strawberries.
1037,./training/Mansfield_train/uoa_nz_mansfield_jh_0554.wav,Then the corners of her mouth dropped and her skin puckered.
1038,./training/Mansfield_train/uoa_nz_mansfield_jh_0555.wav,Then poured the coffee from the earthenware jug into the saucepan
1039,./training/Mansfield_train/uoa_nz_mansfield_jh_0557.wav,An expression which suggested a thousand premeditated invasions.
1040,./training/Mansfield_train/uoa_nz_mansfield_jh_0558.wav,It wasn't to come upon a sheep with three legs.
1041,./training/Mansfield_train/uoa_nz_mansfield_jh_0559.wav,At the end of the sixth verse I saw from the window the sister of the Baroness.
1042,./training/Mansfield_train/uoa_nz_mansfield_jh_0561.wav,"One requires so little, for servants are untrustworthy."
1043,./training/Mansfield_train/uoa_nz_mansfield_jh_0562.wav,"Sitting on the gatepost, far too early as usual."
1044,./training/Mansfield_train/uoa_nz_mansfield_jh_0563.wav,But it flew up and the cord flew after.
1045,./training/Mansfield_train/uoa_nz_mansfield_jh_0565.wav,Running with an impudent smile.
1046,./training/Mansfield_train/uoa_nz_mansfield_jh_0566.wav,Her whole time was spent in rescuing him.
1047,./training/Mansfield_train/uoa_nz_mansfield_jh_0567.wav,"The humiliation of it,I adore you."
1048,./training/Mansfield_train/uoa_nz_mansfield_jh_0569.wav,Nudging each other in a way that is peculiarly trying to a debutante.
1049,./training/Mansfield_train/uoa_nz_mansfield_jh_0570.wav,"They stand, as close up to the musicians as they can get."
1050,./training/Mansfield_train/uoa_nz_mansfield_jh_0571.wav,They are usurping the privileges of their betters and wisers.
1051,./training/Mansfield_train/uoa_nz_mansfield_jh_0573.wav,"Harold sauntered in, perfectly turned out as usual, cool, suave, smiling that peculiar little half-smile."
1052,./training/Mansfield_train/uoa_nz_mansfield_jh_0574.wav,"The little squat hand, with a brass-and-turquoise ring, forces the reluctant flute."
1053,./training/Mansfield_train/uoa_nz_mansfield_jh_0575.wav,Rosa dragged it off her mother's shoulders and wound it carefully round her own.
1054,./training/Mansfield_train/uoa_nz_mansfield_jh_0577.wav,When I look back on my early years.
1055,./training/Mansfield_train/uoa_nz_mansfield_jh_0578.wav,"That was hilarious watching people listening to tv, because of the dub thing."
1056,./training/Mansfield_train/uoa_nz_mansfield_jh_0579.wav,This is a doily.
1057,./training/Mansfield_train/uoa_nz_mansfield_jh_0581.wav,They are in the academic field and the educational field.
1058,./training/Mansfield_train/uoa_nz_mansfield_jh_0582.wav,There is quite a strong and influential body of opinion.
1059,./training/Mansfield_train/uoa_nz_mansfield_jh_0583.wav,There's not the same enthusiasm for it.
1060,./training/Mansfield_train/uoa_nz_mansfield_jh_0585.wav,We guzzle up four dozen oysters and don't think about these blokes.
1061,./training/Mansfield_train/uoa_nz_mansfield_jh_0586.wav,I enjoy just sort of bashing around and driving myself.
1062,./training/Mansfield_train/uoa_nz_mansfield_jh_0587.wav,"But protest without the desire to contribute, is rather lacking in any sort of effectiveness."
1063,./training/Mansfield_train/uoa_nz_mansfield_jh_0589.wav,"Now after all, the present numbers of the present government party are forty four."
1064,./training/Mansfield_train/uoa_nz_mansfield_jh_0590.wav,He was the epitome of the phrase 'an English gentleman'.
1065,./training/Mansfield_train/uoa_nz_mansfield_jh_0591.wav,She was very anxious that her three children should be well educated.
1066,./training/Mansfield_train/uoa_nz_mansfield_jh_0593.wav,He didn't even have those oysters.
1067,./training/Mansfield_train/uoa_nz_mansfield_jh_0594.wav,It will be extremely short on food and fuel.
1068,./training/Mansfield_train/uoa_nz_mansfield_jh_0595.wav,This is an assumption easy to demonstrate.
1069,./training/Mansfield_train/uoa_nz_mansfield_jh_0597.wav,I saw a cigar unbelievably long.
1070,./training/Mansfield_train/uoa_nz_mansfield_jh_0598.wav,He prefers taking a bath after doing push-ups.
1071,./training/Mansfield_train/uoa_nz_mansfield_jh_0599.wav,The iceberg vanished when we got closer.
1072,./training/Mansfield_train/uoa_nz_mansfield_jh_0601.wav,She was holding a little umbrella.
1073,./training/Mansfield_train/uoa_nz_mansfield_jh_0602.wav,This company developed a planned toy obsolescence to make more profits.
1074,./training/Mansfield_train/uoa_nz_mansfield_jh_0603.wav,We are facing a slow urbanisation process of this city.
1075,./training/Mansfield_train/uoa_nz_mansfield_jh_0605.wav,This bar gathered more customers than the little alehouse across the street.
1076,./training/Mansfield_train/uoa_nz_mansfield_jh_0606.wav,The barber entertains the red-bearded man with a grey ape.
1077,./training/Mansfield_train/uoa_nz_mansfield_jh_0607.wav,The Dutch abolished intra-urban traffic.
1078,./training/Mansfield_train/uoa_nz_mansfield_jh_0609.wav,He got a scar eight times the size of his thumb because of the troublesome obstacle.
1079,./training/Mansfield_train/uoa_nz_mansfield_jh_0610.wav,This place is too far although with cheaper oil I would have gone there.
1080,./training/Mansfield_train/uoa_nz_mansfield_jh_0611.wav,The shy eating patient was waiting for his scanner outside the room.
1081,./training/Mansfield_train/uoa_nz_mansfield_jh_0613.wav,I saw the weirdest car advert mentioning the price of the fuel.
1082,./training/Mansfield_train/uoa_nz_mansfield_jh_0614.wav,You will find both objects in the path after the fence.
1083,./training/Mansfield_train/uoa_nz_mansfield_jh_0615.wav,A proper traveller airport should provide a good luggage organisation.
1084,./training/Mansfield_train/uoa_nz_mansfield_jh_0617.wav,The consumption age has overcome the slow ancient barter system.
1085,./training/Mansfield_train/uoa_nz_mansfield_jh_0618.wav,I found a new odd recipe of bread but it requires a special sort of yeast.
1086,./training/Mansfield_train/uoa_nz_mansfield_jh_0619.wav,I learnt how to play the guitar easily.
1087,./training/Mansfield_train/uoa_nz_mansfield_jh_0621.wav,"The guerilla era is over, let's be friends."
1088,./training/Mansfield_train/uoa_nz_mansfield_sh_0001.wav,Each guest who came into the breakfast-room was bombarded with the wonderful news.
1089,./training/Mansfield_train/uoa_nz_mansfield_sh_0002.wav,"The gentlemen wore black coats, white silk ties and ferny buttonholes tickling the chin."
1090,./training/Mansfield_train/uoa_nz_mansfield_sh_0004.wav,Did the spirit of romance spread her rose wings only over aristocratic Germany.
1091,./training/Mansfield_train/uoa_nz_mansfield_sh_0005.wav,I suppose the searching after Fraulein Schafer doesn't occupy all your days.
1092,./training/Mansfield_train/uoa_nz_mansfield_sh_0006.wav,Nine verses equally lovely commanded her to equally violent action.
1093,./training/Mansfield_train/uoa_nz_mansfield_sh_0008.wav,"As for me, I have had all I wanted from women without marriage."
1094,./training/Mansfield_train/uoa_nz_mansfield_sh_0009.wav,But a dumb niece with unwashed ears struck me as a most depressing object.
1095,./training/Mansfield_train/uoa_nz_mansfield_sh_0010.wav,Living with her I live with the coffin of my unborn aspirations.
1096,./training/Mansfield_train/uoa_nz_mansfield_sh_0012.wav,"At nine I drank some malt coffee, and began my cure."
1097,./training/Mansfield_train/uoa_nz_mansfield_sh_0013.wav,By this time he had walked the length of fashionable Harcourt Avenue.
1098,./training/Mansfield_train/uoa_nz_mansfield_sh_0014.wav,"They all looked at me, shaking their heads, their mouths full of cherry stones."
1099,./training/Mansfield_train/uoa_nz_mansfield_sh_0016.wav,"The piano was closed, an arm-chair was placed in the centre of the platform."
1100,./training/Mansfield_train/uoa_nz_mansfield_sh_0017.wav,"There were even rich buds unfolding, and the leaves shone like oil."
1101,./training/Mansfield_train/uoa_nz_mansfield_sh_0018.wav,"He measured a good washstand pitcher in height, and I smiled."
1102,./training/Mansfield_train/uoa_nz_mansfield_sh_0020.wav,"She snarled, and swooping over she fastened her teeth in his glove."
1103,./training/Mansfield_train/uoa_nz_mansfield_sh_0021.wav,But she has no right to let her daughters wear such short sailor suits.
1104,./training/Mansfield_train/uoa_nz_mansfield_sh_0022.wav,A great bush of purple lilac grew behind the summer-house.
1105,./training/Mansfield_train/uoa_nz_mansfield_sh_0024.wav,I've been reading all about your English play in a newspaper.
1106,./training/Mansfield_train/uoa_nz_mansfield_sh_0025.wav,"All the ladies eat, too, especially the ladies."
1107,./training/Mansfield_train/uoa_nz_mansfield_sh_0026.wav,Every Sunday morning Ethel would read aloud while Ma Parker did her washing.
1108,./training/Mansfield_train/uoa_nz_mansfield_sh_0028.wav,And then in the rocky gateway the shepherd himself appeared.
1109,./training/Mansfield_train/uoa_nz_mansfield_sh_0029.wav,Even for the most jaded of us life holds its thrilling moments.
1110,./training/Mansfield_train/uoa_nz_mansfield_sh_0030.wav,"The piles of dirty cups, dirty dishes, were washed and dried."
1111,./training/Mansfield_train/uoa_nz_mansfield_sh_0032.wav,"Fastidiously, his lips curling, Andreas picked his way through the water."
1112,./training/Mansfield_train/uoa_nz_mansfield_sh_0033.wav,The poet from Munich never took his eyes off the pair.
1113,./training/Mansfield_train/uoa_nz_mansfield_sh_0034.wav,"But I was exceedingly nice, a trifle diffident, appropriately reverential."
1114,./training/Mansfield_train/uoa_nz_mansfield_sh_0036.wav,"Thought Viola, and looking at him again he did not seem quite so jolly."
1115,./training/Mansfield_train/uoa_nz_mansfield_sh_0037.wav,He wore a very shabby dressing-gown and carried a crumpled newspaper in one hand.
1116,./training/Mansfield_train/uoa_nz_mansfield_sh_0038.wav,"She said, horrified, however are we going to stop everything."
1117,./training/Mansfield_train/uoa_nz_mansfield_sh_0040.wav,And in a vacant chair beside him he placed a little black leather bag.
1118,./training/Mansfield_train/uoa_nz_mansfield_sh_0041.wav,"All the Exhibitions, all the Art and Soul life of Germany are in Munchen."
1119,./training/Mansfield_train/uoa_nz_mansfield_sh_0042.wav,"The servant brought in veal, with sauerkraut and potatoes."
1120,./training/Mansfield_train/uoa_nz_mansfield_sh_0044.wav,The Samuel Josephs never played by themselves or managed their own game.
1121,./training/Mansfield_train/uoa_nz_mansfield_sh_0045.wav,"The Professor drew in his feet and sat up sharply, pulling down his waistcoat."
1122,./training/Mansfield_train/uoa_nz_mansfield_sh_0046.wav,She came to my bedroom and offered to massage my arm.
1123,./training/Mansfield_train/uoa_nz_mansfield_sh_0048.wav,"Ah, that's one thing I can do, said I, laughing brightly."
1124,./training/Mansfield_train/uoa_nz_mansfield_sh_0049.wav,"And just look at this nougat, he cried ecstatically, just look at it."
1125,./training/Mansfield_train/uoa_nz_mansfield_sh_0050.wav,"Joce, the butterfly, always came down in a silk petticoat and a kimono jacket."
1126,./training/Mansfield_train/uoa_nz_mansfield_sh_0052.wav,"A tall young girl got out, leading a child by the hand."
1127,./training/Mansfield_train/uoa_nz_mansfield_sh_0053.wav,They wiped their forks upon black bread and started again.
1128,./training/Mansfield_train/uoa_nz_mansfield_sh_0054.wav,To her relief grandma seemed no longer sad.
1129,./training/Mansfield_train/uoa_nz_mansfield_sh_0056.wav,There were no white dunes covered with reddish grass beyond them.
1130,./training/Mansfield_train/uoa_nz_mansfield_sh_0057.wav,He looked down at the row of garden strips and backyards.
1131,./training/Mansfield_train/uoa_nz_mansfield_sh_0058.wav,"He also forsook work, and stood by the window, picking his nose."
1132,./training/Mansfield_train/uoa_nz_mansfield_sh_0060.wav,In Austria even the cabmen have serviettes.
1133,./training/Mansfield_train/uoa_nz_mansfield_sh_0061.wav,She dipped a piece of sugar in her coffee and watched it dissolve.
1134,./training/Mansfield_train/uoa_nz_mansfield_sh_0062.wav,That made the student from Bonn sit up.
1135,./training/Mansfield_train/uoa_nz_mansfield_sh_0064.wav,We shan't be able to hear each other speak.
1136,./training/Mansfield_train/uoa_nz_mansfield_sh_0065.wav,From the hollow class-rooms came a quick drumming of voices.
1137,./training/Mansfield_train/uoa_nz_mansfield_sh_0066.wav,She had meant to have fish mayonnaise for lunch and now.
1138,./training/Mansfield_train/uoa_nz_mansfield_sh_0068.wav,"Go on now, clear out."
1139,./training/Mansfield_train/uoa_nz_mansfield_sh_0069.wav,"I think he's a little gone here, tapping her forehead."
