file,sentence,score
common_voice_en_24895698.mp3,He was an early supporter of Swedish membership of the European Community.,0.3333333333333333
common_voice_en_24895699.mp3,Lynn was associated with Dur-O-Lite for many years.,0.3333333333333333
common_voice_en_23830008.mp3,He resigned from the Bristol and West building society shortly afterwards.,0.3333333333333333
common_voice_en_23830017.mp3,"Ten days later, he discovered the island that was named for him, Beauchene Island.",0.3333333333333333
common_voice_en_23846375.mp3,The park is currently closed for repairs.,0.3333333333333333
common_voice_en_26985733.mp3,"They had two children together, Cliff and Diane.",0.3333333333333333
common_voice_en_26985734.mp3,"However, they do also work outside of ""The Greater Good"" as mercenaries frequently.",0.3333333333333333
common_voice_en_26985911.mp3,With the vinyl release of the album only.,0.3333333333333333
common_voice_en_27292788.mp3,The group began with Pardlo signing on as a solo artist.,0.3333333333333333
common_voice_en_19519473.mp3,"He is buried in the family vault of Newbattle Church, Scotland.",0.3333333333333333
common_voice_en_19946506.mp3,Both were re-elected and served for three terms.,0.3333333333333333
common_voice_en_19946693.mp3,"He was an American lawyer and politician from Franklin County, Georgia.",0.3333333333333333
common_voice_en_19946697.mp3,This controversial development is supposedly in keeping with the local area.,0.3333333333333333
common_voice_en_27637366.mp3,She thought that the man was asking about what she was carrying.,0.3333333333333333
common_voice_en_27637597.mp3,"The city also has an extensive network of buslines, both regional and local.",0.3333333333333333
common_voice_en_27637621.mp3,Sometimes they were formed into small figures.,0.3333333333333333
common_voice_en_89074.mp3,A group of people is traveling through a terminal with moving walkways.,0.3333333333333333
common_voice_en_89119.mp3,A man in construction garb is walking away from a site on a street.,0.3333333333333333
common_voice_en_20999493.mp3,See main WorldSpace article.,0.3333333333333333
common_voice_en_21183219.mp3,It lay to the east of Gibeon.,0.3333333333333333
common_voice_en_21183246.mp3,Achterfeldt was born at Wesel.,0.3333333333333333
common_voice_en_21183296.mp3,He was born in Fukuoka Prefecture.,0.3333333333333333
common_voice_en_30645475.mp3,One sitting member John Lucas did not contest the election.,0.3333333333333333
common_voice_en_30645522.mp3,The first child born in the settlement was named Christopher Bryant Jr.,0.3333333333333333
common_voice_en_30645534.mp3,The video was released along with the song.,0.3333333333333333
common_voice_en_30645567.mp3,She advocated for the importance of black writers in the film and television industry.,0.3333333333333333
common_voice_en_30650392.mp3,That same year the club disaffiliated and never returned to official competitions.,0.3333333333333333
common_voice_en_30650415.mp3,Elgon area and possibly into Uganda.,0.3333333333333333
common_voice_en_19744853.mp3,They educate the majority of children in New Orleans Public Schools.,0.3333333333333333
common_voice_en_19793964.mp3,"It is located on Potter Cove, King George Island, in the South Shetland Islands.",0.3333333333333333
common_voice_en_19793975.mp3,This happens repeatedly with the man playing out his life differently in each cycle.,0.3333333333333333
common_voice_en_19793977.mp3,Danny reports the murder to his father and to the local police.,0.3333333333333333
common_voice_en_19693043.mp3,I was asked to take a man's life.,0.3333333333333333
common_voice_en_19693118.mp3,The song of the scarlet tanager appears high in the first violin.,0.3333333333333333
common_voice_en_19693149.mp3,Napoli where he played for the next four seasons.,0.3333333333333333
common_voice_en_19693266.mp3,It is the third-largest and the most densely populated city in Westchester County.,0.3333333333333333
common_voice_en_19693396.mp3,The track gauge is Indian gauge in the south and in the north.,0.3333333333333333
common_voice_en_19693440.mp3,"He is married to Kristin Ex and father of Hendrik, Irene and Margreet.",0.3333333333333333
common_voice_en_18714488.mp3,"He is mentioned in the ""Domesday Book.",0.3333333333333333
common_voice_en_18714555.mp3,He now lives in South Florida.,0.3333333333333333
common_voice_en_18714575.mp3,The last years of his life Zenker spent in Osterode am Harz.,0.3333333333333333
common_voice_en_18715682.mp3,He also served as a member of the World's Columbian Fair Commission.,0.3333333333333333
common_voice_en_18715684.mp3,The area became known as the Duchy of Prussia.,0.3333333333333333
common_voice_en_27269987.mp3,Deer Creek Reservoir is the main feature of Deer Creek State Park.,0.3333333333333333
common_voice_en_27270030.mp3,The following year was one of redemption for the Crusaders.,0.3333333333333333
common_voice_en_27270034.mp3,Corporate headquarters were located in Downtown Oklahoma City.,0.3333333333333333
common_voice_en_27344521.mp3,"In Brooklyn, he attended Erasmus Hall High School.",0.3333333333333333
common_voice_en_27344684.mp3,David Williams is now in a Kent-based band called Adelaide.,0.3333333333333333
common_voice_en_25354119.mp3,It is the most water-rich river in Dalmatia.,0.3333333333333333
common_voice_en_25354195.mp3,"He was also a guest star in an early episode of ""The Avengers"".",0.3333333333333333
common_voice_en_25359304.mp3,It had been first settled after the American Revolution.,0.3333333333333333
common_voice_en_25380069.mp3,We live in a semi-detached house.,0.3333333333333333
common_voice_en_25380231.mp3,She had suffered a series of strokes.,0.3333333333333333
common_voice_en_19905168.mp3,This policy would not be lifted for over two hundred years.,0.3333333333333333
common_voice_en_23893381.mp3,There is also a buy on board service.,0.3333333333333333
common_voice_en_23893455.mp3,"In addition, the academy attracts students from across the United States.",0.3333333333333333
common_voice_en_23893527.mp3,It is also home to a distinct College of the Arts.,0.3333333333333333
common_voice_en_23893741.mp3,It is located on the southern bank of the Orange River mouth.,0.3333333333333333
common_voice_en_23893762.mp3,The Council meets once a year.,0.3333333333333333
common_voice_en_23893763.mp3,Ashley called Corinthian.,0.3333333333333333
common_voice_en_23893775.mp3,"Russell Company, also of Atlanta.",0.3333333333333333
common_voice_en_23893824.mp3,The government of Japan does not consider it having any crucial value.,0.3333333333333333
common_voice_en_23893826.mp3,The history of the song is unclear.,0.3333333333333333
common_voice_en_23911980.mp3,She received a Bachelor of Science in Theatre from the University of Evansville.,0.3333333333333333
common_voice_en_23912005.mp3,It is commonly known as The City of Ships.,0.3333333333333333
common_voice_en_19852680.mp3,"Sullivan was born on a farm at Kilcrohane, west of Bantry, County Cork, Ireland.",0.3333333333333333
common_voice_en_19852836.mp3,South of the Kuban were Circassians.,0.3333333333333333
common_voice_en_19852864.mp3,The original name of the website was Quakeholio.,0.3333333333333333
common_voice_en_19853484.mp3,Road transport is the primary method of transport in and out of the area.,0.3333333333333333
common_voice_en_19853491.mp3,The bill will need to be re-introduced in order to be considered again.,0.3333333333333333
common_voice_en_19867718.mp3,He attended Lincoln High School in Brighton Beach.,0.3333333333333333
common_voice_en_19867765.mp3,The man collapses in his study.,0.3333333333333333
common_voice_en_19867782.mp3,It is the smallest number with exactly seven divisors.,0.3333333333333333
common_voice_en_19867786.mp3,"This is called ""stopping"" the strings.",0.3333333333333333
common_voice_en_19868025.mp3,Jol was born in The Hague.,0.3333333333333333
common_voice_en_20031188.mp3,Other groups include the Christchurch Archery club and New Brighton long boarders club.,0.3333333333333333
common_voice_en_20166649.mp3,Some military districts could not form a front.,0.3333333333333333
common_voice_en_20166902.mp3,This killing happened in Uvalde County Texas and involved a man called Gilchrist.,0.3333333333333333
common_voice_en_20167585.mp3,Other filmmakers began opening studios in the Hollywood area.,0.3333333333333333
common_voice_en_20167669.mp3,Chuck Berry also came to see the band.,0.3333333333333333
common_voice_en_20167745.mp3,The capital of the state was Rewa.,0.3333333333333333
common_voice_en_20168001.mp3,Extinct peoples are not included.,0.3333333333333333
common_voice_en_20168220.mp3,"The Prince George's County bus system, called simply TheBus, serves this station.",0.3333333333333333
common_voice_en_21493984.mp3,"Staite was born in White Rock, British Columbia.",0.3333333333333333
common_voice_en_21493991.mp3,The company is headquartered in Jakarta.,0.3333333333333333
common_voice_en_21494166.mp3,This was the only year in Eurovision with such wishes.,0.3333333333333333
common_voice_en_21507246.mp3,Tateyama is located in east central Toyama Prefecture.,0.3333333333333333
common_voice_en_22758597.mp3,"Oh, to whom shall a song of battle be chanted?",0.3333333333333333
common_voice_en_22758600.mp3,That company's version was further used in animated public service announcements.,0.3333333333333333
common_voice_en_22758603.mp3,Its county seat is Bayboro.,0.3333333333333333
common_voice_en_22758611.mp3,Nathan Vasquez plays in a band called Deluxin.,0.3333333333333333
common_voice_en_22758617.mp3,His father was a retail merchant.,0.3333333333333333
common_voice_en_22758697.mp3,Its county seat is Jefferson.,0.3333333333333333
common_voice_en_25640010.mp3,The entry to the station is from the Gallery level of Toowong Village.,0.3333333333333333
common_voice_en_25640108.mp3,These were not organized public events.,0.3333333333333333
common_voice_en_25640221.mp3,This song is the album's second track.,0.3333333333333333
common_voice_en_25640289.mp3,Villarrubia was born in Madrid.,0.3333333333333333
common_voice_en_25640376.mp3,North of the village is a Norman motte and earthworks but no bailey.,0.3333333333333333
common_voice_en_25640420.mp3,He is currently the shortest-reigning manager of the club.,0.3333333333333333
common_voice_en_25640561.mp3,"At Pine View, students must enroll at the beginning of each school year.",0.3333333333333333
common_voice_en_25640849.mp3,The book has been widely reviewed in journals.,0.3333333333333333
common_voice_en_25641098.mp3,"She was named for Asbestos, Quebec.",0.3333333333333333
common_voice_en_25641472.mp3,It is considered part of the San Antonio Metropolitan Statistical Area.,0.3333333333333333
common_voice_en_25641484.mp3,The city center is only about a kilometer away.,0.3333333333333333
common_voice_en_27870667.mp3,"William McCormack was born in Saint Lawrence, Queensland.",0.3333333333333333
common_voice_en_27870817.mp3,"She is engaged to be married, so don't be alarmed.",0.3333333333333333
common_voice_en_27870991.mp3,Objecthood is the state of being an object.,0.3333333333333333
common_voice_en_27871033.mp3,The other village used was Martin in Hampshire.,0.3333333333333333
common_voice_en_27871177.mp3,"Despite the name, the station is located under Republic Avenue, beside the Kallang Basin.",0.3333333333333333
common_voice_en_27871334.mp3,"It was named after Lucan, in Ireland.",0.3333333333333333
common_voice_en_27871419.mp3,Its county seat is Ipswich.,0.3333333333333333
common_voice_en_28852697.mp3,"The casino is operated by Wyomissing, Pennsylvania-based Penn National Gaming of the United States.",0.3333333333333333
common_voice_en_28853329.mp3,"It is situated by the Ume River, at the southeastern end of Lake Storuman.",0.3333333333333333
common_voice_en_29373560.mp3,The division trained along the west bank of the river in March.,0.3333333333333333
common_voice_en_18884159.mp3,She also served as provost and dean of the College of Letters and Sciences.,0.3333333333333333
common_voice_en_18884777.mp3,He also refused to be made doctor of music.,0.3333333333333333
common_voice_en_18884860.mp3,It is located in the country's southwest.,0.3333333333333333
common_voice_en_18890716.mp3,This was the only formal education she received.,0.3333333333333333
common_voice_en_18890738.mp3,The Jewish population was important in the town.,0.3333333333333333
common_voice_en_18890751.mp3,"Palladium was also one of the major distributors of ""Robotech"" merchandise for several years.",0.3333333333333333
common_voice_en_18890753.mp3,"Amy was the daughter of the vicar of Saint Stephen's Church, Spring Street, Hull.",0.3333333333333333
common_voice_en_18893473.mp3,His father is Serbian descent.,0.3333333333333333
common_voice_en_18893482.mp3,The executive has the mandate for two years.,0.3333333333333333
common_voice_en_18893507.mp3,Meldrum studied at the National Gallery School in Melbourne.,0.3333333333333333
common_voice_en_18893553.mp3,"Cavendish, however, received no benefit.",0.3333333333333333
common_voice_en_18893576.mp3,Its first shed allocation was at Old Oak Common.,0.3333333333333333
common_voice_en_18893615.mp3,However ill-health prevented further service on his part.,0.3333333333333333
common_voice_en_18893626.mp3,The current strip is black and white horizontal bands.,0.3333333333333333
common_voice_en_18893837.mp3,"Showing an early aptitude for music, he was already composing in his teens.",0.3333333333333333
common_voice_en_18893934.mp3,The band claims to never have performed the same show twice.,0.3333333333333333
common_voice_en_18893969.mp3,"The members don't like each other, but are soon banding together for survival.",0.3333333333333333
common_voice_en_18893971.mp3,The album was praised by Kerrang!,0.3333333333333333
common_voice_en_18893996.mp3,Farnsworth also served as the treasurer of the Pennsylvania Libertarian Party.,0.3333333333333333
common_voice_en_18900720.mp3,Angelina has taken several hiatuses from performing throughout her adult film career.,0.3333333333333333
common_voice_en_18900721.mp3,The division's largest urban community is the Town of Hinton.,0.3333333333333333
common_voice_en_18900790.mp3,"It is bordered to the north by its twin city of Copperhill, Tennessee.",0.3333333333333333
common_voice_en_18900792.mp3,Half-wave antennas are also common.,0.3333333333333333
common_voice_en_18909326.mp3,This third form is rarely seen outside of this context.,0.3333333333333333
common_voice_en_18909339.mp3,Weddings also take place in the chapel.,0.3333333333333333
common_voice_en_18909355.mp3,It also had a presence in popular culture.,0.3333333333333333
common_voice_en_18909372.mp3,Its county seat is Greenfield.,0.3333333333333333
common_voice_en_18935338.mp3,The song was covered for the United Kingdom by Petula Clark.,0.3333333333333333
common_voice_en_18935341.mp3,The main source of income is the College of Nursing and Agriculture.,0.3333333333333333
common_voice_en_18963316.mp3,He liked their company and he visited church and started reading the Bible.,0.3333333333333333
common_voice_en_18967257.mp3,The bass filled Chad's time as he was unable to go to school.,0.3333333333333333
common_voice_en_18985401.mp3,"The steel is named after Damascus, the capital city of Syria.",0.3333333333333333
common_voice_en_18985496.mp3,This means that surface area is invariant under the group of Euclidean motions.,0.3333333333333333
common_voice_en_18985542.mp3,"He died in Sofia, Bulgaria.",0.3333333333333333
common_voice_en_19005148.mp3,"After the closure of this weather station, the nearest one is located at Pershore.",0.3333333333333333
common_voice_en_19005152.mp3,The West was unable to break the Soviet encryption at this time.,0.3333333333333333
common_voice_en_19034514.mp3,It is also a popular spot for tomb-stoning.,0.3333333333333333
common_voice_en_19034546.mp3,The first league the club played in was the Border Junior League.,0.3333333333333333
common_voice_en_25345715.mp3,"The song is also appeared in another part of the ""Terminator"" series, ""Terminator Salvation"".",0.3333333333333333
common_voice_en_19547295.mp3,The parish of Saint Giles Knowles was part of the South Petherton Hundred.,0.3333333333333333
common_voice_en_19547296.mp3,Wirthlin's career was spent as a prominent business leader in Salt Lake City.,0.3333333333333333
common_voice_en_19547365.mp3,"Callahan enrolled in the University of Washington, but left after two months.",0.3333333333333333
common_voice_en_19547369.mp3,"It is approximately long, wide, and thick.",0.3333333333333333
common_voice_en_19547400.mp3,"It is today a National Historic Landmark, but not open to the public.",0.3333333333333333
common_voice_en_19547461.mp3,"John Douglas-Gray in his thriller ""The Novak Legacy""",0.3333333333333333
common_voice_en_19547473.mp3,Other 'Lakheys' or demons are also said to be from this place.,0.3333333333333333
common_voice_en_19547480.mp3,I have been trouble enough to my relations in my day.,0.3333333333333333
common_voice_en_19547510.mp3,The next day Magne again had trouble.,0.3333333333333333
common_voice_en_19547530.mp3,Macdonald's career began while she was working as a barmaid in Glasgow.,0.3333333333333333
common_voice_en_19547534.mp3,His degrees included an M. Div.,0.3333333333333333
common_voice_en_19547553.mp3,The majority of the township is served by Dundee Community Schools.,0.3333333333333333
common_voice_en_19547694.mp3,Eighty Four was originally named Smithville.,0.3333333333333333
common_voice_en_19547828.mp3,He was early known in the pastoral genre.,0.3333333333333333
common_voice_en_19547860.mp3,Rochon had died that June after a long struggle with cancer.,0.3333333333333333
common_voice_en_19550894.mp3,The Vineyarders have a long-standing rivalry with Nantucket High School.,0.3333333333333333
common_voice_en_19550973.mp3,Two years later he succeeded his father as chief executive officer.,0.3333333333333333
common_voice_en_19552151.mp3,"The film also received three awards and was nominated for ""Best Film"".",0.3333333333333333
common_voice_en_19552195.mp3,I thought it was a perfect name for the album.,0.3333333333333333
common_voice_en_19552440.mp3,"In this context it may be called a ""continuation"".",0.3333333333333333
common_voice_en_19552563.mp3,"It lies near the German coast, west of the island of Juist.",0.3333333333333333
common_voice_en_19562756.mp3,The matter was taken on appeal to the United States Supreme Court.,0.3333333333333333
common_voice_en_19573619.mp3,These jobs included a long stretch with the London Underground.,0.3333333333333333
common_voice_en_19573620.mp3,"Since the town faces west, the sunsets are visible and are sometimes beautiful.",0.3333333333333333
common_voice_en_21137565.mp3,There are also numerous small groups which meet at the church during the week.,0.3333333333333333
common_voice_en_21139158.mp3,"Popular songs on the album include ""Dusty Turnaround"", ""Sometime"", and ""Holy Road"".",0.3333333333333333
common_voice_en_21139189.mp3,The team moved in that September.,0.3333333333333333
common_voice_en_21139263.mp3,"It was in the south-east of the county, roughly corresponding to today's Harborough district.",0.3333333333333333
common_voice_en_21139301.mp3,It is very popular in Eastern Europe.,0.3333333333333333
common_voice_en_21162453.mp3,Burroughs Street in Bon Air was named for the couple.,0.3333333333333333
common_voice_en_21162484.mp3,The school then named Doctor Alexander Guerry as its second headmaster.,0.3333333333333333
common_voice_en_21181890.mp3,It is also the earliest known European work to mention the game of Mancala.,0.3333333333333333
common_voice_en_21182063.mp3,He received his information from court records.,0.3333333333333333
common_voice_en_21185434.mp3,"Known locally as ""The Deuce"", it is a popular watering hole.",0.3333333333333333
common_voice_en_21185463.mp3,By now the team was struggling with injury.,0.3333333333333333
common_voice_en_21185482.mp3,"He is buried in Saint Philip's church yard, Birmingham.",0.3333333333333333
common_voice_en_21206808.mp3,"However, it lost this position in the two following years.",0.3333333333333333
common_voice_en_21207723.mp3,The original web site can still be seen.,0.3333333333333333
common_voice_en_21208019.mp3,"The High Road mentioned in ""Loch Lomond"" is also a reference to it.",0.3333333333333333
common_voice_en_21208420.mp3,"With this form for the displacement, the velocity now is found.",0.3333333333333333
common_voice_en_21208423.mp3,Besides there is no female saint in christianity with this name.,0.3333333333333333
common_voice_en_21209888.mp3,"During the end of the race, Schatz was in second place.",0.3333333333333333
common_voice_en_21210133.mp3,Members were especially numerous in Paris.,0.3333333333333333
common_voice_en_23893790.mp3,"Boston Town Football Club is a football club based in Boston, Lincolnshire, England.",0.3
common_voice_en_19852886.mp3,"Rubin's role was highlighted in a Public Broadcasting Service ""Frontline"" report, ""The Warning"".",0.3
common_voice_en_27325811.mp3,Seven cutters of the United States Coast Guard have borne the name Alert.,0.2857142857142857
common_voice_en_26350163.mp3,Numerous hotels are located there and the area has expanded into a tourist Mecca.,0.2857142857142857
common_voice_en_19962237.mp3,"In addition to several area lakes with swimming, boating and water sports.",0.2857142857142857
common_voice_en_22053848.mp3,"These are all along Margonda Raya and Cinere Raya, the main road through Depok.",0.2857142857142857
common_voice_en_23767416.mp3,You can do this experiment several times increasing electrode potentials from low to high.,0.2857142857142857
common_voice_en_19597593.mp3,Cilla Black introduced and closed each show by singing a theme song.,0.2857142857142857
common_voice_en_24569315.mp3,Grant laid out his agenda for good common school education.,0.2857142857142857
common_voice_en_18977858.mp3,"After his arrival, he bought into a cattle station near Kempsey, north of Sydney.",0.2857142857142857
common_voice_en_20048846.mp3,In June the group had their first Annual Meeting with eighteen people in attendance.,0.2857142857142857
common_voice_en_22749671.mp3,Early air conditioner units used water to cool the condenser.,0.2857142857142857
common_voice_en_24957159.mp3,"The north end of the lake is swampy, making navigation with a motorboat difficult.",0.2857142857142857
common_voice_en_26986070.mp3,"It was founded as Air Alba, operating for four years as a flying school.",0.2857142857142857
common_voice_en_27292840.mp3,The singles from this album helped launch the band to mainstream success.,0.2857142857142857
common_voice_en_19519450.mp3,Edith's father Amasa A. Redfield was a New York attorney and author.,0.2857142857142857
common_voice_en_19519471.mp3,"As the boar charged towards the old man, the son cried ""taga itay!"".",0.2857142857142857
common_voice_en_20196330.mp3,Serkis's film work in motion capture has been critically acclaimed.,0.2857142857142857
common_voice_en_27637639.mp3,"In addition, one charter schools and five private schools are located in the county.",0.2857142857142857
common_voice_en_27637765.mp3,The Men's Basketball team was coached for many years by Stan Gooch.,0.2857142857142857
common_voice_en_20999719.mp3,"They have four walking legs, a small pincer, a large pincer, and antennae.",0.2857142857142857
common_voice_en_19744912.mp3,"A fight ensues and Rayne decapitates her father, avenging her family.",0.2857142857142857
common_voice_en_19793980.mp3,"Southeast of Center, at Nelson Lake there is a large power plant.",0.2857142857142857
common_voice_en_19693240.mp3,"Their remains are interred at Woodlawn Cemetery in The Bronx, New York City.",0.2857142857142857
common_voice_en_18714929.mp3,Philo is the closest municipality to Blue Rock State Park.,0.2857142857142857
common_voice_en_18714952.mp3,Narlikar has received several national and international awards and honorary doctorates.,0.2857142857142857
common_voice_en_18714997.mp3,"The Windsor Blacks then began their activities, copying the Hampshire group.",0.2857142857142857
common_voice_en_18715664.mp3,"Apart from the Meuse river another waterway, the Albert Canal, passes through this town.",0.2857142857142857
common_voice_en_27269984.mp3,The paper publishes weekly during the university semesters and online throughout the year.,0.2857142857142857
common_voice_en_27284688.mp3,His elder brother James also served as a colonial officer on the island.,0.2857142857142857
common_voice_en_27284770.mp3,Sharon Miller began serving as script editor for this series.,0.2857142857142857
common_voice_en_27344596.mp3,It was a signature song of the music hall star Harry Champion.,0.2857142857142857
common_voice_en_19905289.mp3,"Another neurologist, Franz Nissl, began to work in the same asylum with Alzheimer.",0.2857142857142857
common_voice_en_23893369.mp3,"The roadway heads north through a wooded area, passing several farms.",0.2857142857142857
common_voice_en_23893528.mp3,Atlanta's dialect has traditionally been a variation of Southern American English.,0.2857142857142857
common_voice_en_23893788.mp3,"He was married to writer Katherine Govier, and has two children, Robin and Emily.",0.2857142857142857
common_voice_en_23893806.mp3,"Sapolsky was born in Brooklyn, New York, to immigrants from the Soviet Union.",0.2857142857142857
common_voice_en_23911882.mp3,"Previously the city housed a Brazilian school, Centro Educacional Canarinho.",0.2857142857142857
common_voice_en_19852814.mp3,Famous examples include English comedian David Mitchell.,0.2857142857142857
common_voice_en_19853448.mp3,"Chini River, which drains from the lake, flows into Pahang River.",0.2857142857142857
common_voice_en_19853485.mp3,Bentonia began as a postal town along the Illinois Central Railway.,0.2857142857142857
common_voice_en_19867623.mp3,"The Cebu Schools Athletic Foundation, Incorporated is based in the city.",0.2857142857142857
common_voice_en_19867733.mp3,The Buddhist Kothduwa temple is situated on an isolated island in the lake.,0.2857142857142857
common_voice_en_19867743.mp3,By the time of Choe's return Silla was in an advanced state of collapse.,0.2857142857142857
common_voice_en_20166558.mp3,The song combines elements of traditional Eastern as well as Western music.,0.2857142857142857
common_voice_en_20166899.mp3,Sunny Isles Beach is within the Miami-Dade County Public Schools system.,0.2857142857142857
common_voice_en_20167543.mp3,The album was produced by the John Butler Trio and Shaun O'Callaghan.,0.2857142857142857
common_voice_en_21507126.mp3,Calverton Park is served by the Calverton Park Police Department.,0.2857142857142857
common_voice_en_22758614.mp3,"He was son of Joseph Hayward, and was born in Wilton, near Salisbury, Wiltshire.",0.2857142857142857
common_voice_en_22758630.mp3,The United States participates in the Federation of International Lacrosse competitions.,0.2857142857142857
common_voice_en_22758689.mp3,I kept thinking of those clean-cut young American guards at Abu Ghraib.,0.2857142857142857
common_voice_en_22758696.mp3,For parliamentary purposes it falls within North West Cambridgeshire constituency.,0.2857142857142857
common_voice_en_25640260.mp3,"""The Lust..."" ended up being much more influential than the band originally thought.",0.2857142857142857
common_voice_en_25640313.mp3,"Burr has also written for ""The Atlantic"" on epidemiology and public health.",0.2857142857142857
common_voice_en_25640364.mp3,State education is managed by Barnsley Local Education Authority.,0.2857142857142857
common_voice_en_25641452.mp3,"Two main cash crops, coffee and cotton, flank the river.",0.2857142857142857
common_voice_en_28852456.mp3,It was also composer Yuzo Koshiro's first video game music soundtrack.,0.2857142857142857
common_voice_en_28852631.mp3,"The same year, the bridge carrying the highway over Edgemoor Road was completed.",0.2857142857142857
common_voice_en_28852659.mp3,"Iseult agrees to go, and the ship races home, white sails high.",0.2857142857142857
common_voice_en_28852733.mp3,"It is part of ""The Politically Incorrect Guide"" series by Regnery Publishing.",0.2857142857142857
common_voice_en_28853207.mp3,Many people and businesses help sponsor the picnic and donate money and time.,0.2857142857142857
common_voice_en_28853346.mp3,John Bratton's career soon moved from performer to composer and producer.,0.2857142857142857
common_voice_en_18838392.mp3,"The caverns were named the Zane Caverns, after the nearby village of Zanesfield.",0.2857142857142857
common_voice_en_18884688.mp3,The airport is located approximately three miles northeast of the central business district.,0.2857142857142857
common_voice_en_18884795.mp3,He died shortly afterwards and is buried in Saint Peter's graveyard Salesbury.,0.2857142857142857
common_voice_en_18896542.mp3,Bell City was situated along the Saint Louis Southwestern Railway.,0.2857142857142857
common_voice_en_18909317.mp3,"Their father, Albert Brown, was a prominent politician of the Old Granite State.",0.2857142857142857
common_voice_en_18909369.mp3,The road starts in Keswick and passes alongside Derwent Water.,0.2857142857142857
common_voice_en_18935304.mp3,"McKay campaigns across the state, his message growing more generic each day.",0.2857142857142857
common_voice_en_18946873.mp3,"Somerset had a son, Charles, with a mistress named Joan Hill.",0.2857142857142857
common_voice_en_18967246.mp3,The Sunflower County Library operates the Drew Public Library.,0.2857142857142857
common_voice_en_18985450.mp3,"The town is named after Russell Attwater, the pioneer land owner.",0.2857142857142857
common_voice_en_19547572.mp3,Future plans include a ramp and hangars on the north side of the airfield.,0.2857142857142857
common_voice_en_19547581.mp3,Elmont Memorial is also known for having its award-winning Model United Nations club.,0.2857142857142857
common_voice_en_19547698.mp3,Cereal cropping is also prevalent in the nutrient-rich soils of the South East.,0.2857142857142857
common_voice_en_19547826.mp3,William Sampson had served in the American Revolution with the Virginia troops.,0.2857142857142857
common_voice_en_19747049.mp3,"Born in Montgomery, Alabama, Smith was formerly a linebacker for the University of Alabama.",0.2857142857142857
common_voice_en_21139293.mp3,"Recently, hobbyists have started designing and building examples of the early instruments.",0.2857142857142857
common_voice_en_21139513.mp3,"At an early stage in secondary education, Bush dropped out of school.",0.2857142857142857
common_voice_en_21159967.mp3,The Young Progressive Democrats earned coverage in the national media in the past.,0.2857142857142857
common_voice_en_21207750.mp3,"After a nuclear war engulfs the earth, she is born as a half-medusa half-harpy.",0.2857142857142857
common_voice_en_21208384.mp3,"The moviemakers built a bandstand on the town common, which still stands there today.",0.2857142857142857
common_voice_en_21208419.mp3,His brother Jim Baker was also a footballer who played for Leeds United.,0.2857142857142857
common_voice_en_21209797.mp3,"""Acorn"" refers to a fictitious town somewhere in isolated west Texas.",0.2857142857142857
common_voice_en_21209953.mp3,"It includes the villages of Royalton, South Royalton, and North Royalton.",0.2857142857142857
common_voice_en_21210095.mp3,"Jonas was born with a cleft lip, undergoing three surgeries within his first year.",0.2857142857142857
common_voice_en_21229016.mp3,"After launch, the game received generally positive reviews from critics.",0.2857142857142857
common_voice_en_19642355.mp3,Support for video game regulation has at times been linked to moral panic.,0.25
common_voice_en_19962333.mp3,They are white circles that can be both in groups and single.,0.25
common_voice_en_31289370.mp3,The top four teams of each group advanced to the second stage.,0.25
common_voice_en_19616287.mp3,He also represents matter in its lifeless state.,0.25
common_voice_en_18497004.mp3,I've been transferred between offices a dozen times already.,0.25
common_voice_en_26986213.mp3,Clovis High also has numerous choirs.,0.25
common_voice_en_20284803.mp3,The player can jump off of the dinosaur at any time.,0.25
common_voice_en_27560836.mp3,The cup glory continued the following year.,0.25
common_voice_en_20562387.mp3,It should also be working with the community for the benefit of the community.,0.25
common_voice_en_23767411.mp3,Honeywell started shopping around for just such a system at about this time.,0.25
common_voice_en_141401.mp3,Two women stand outside with a young girl.,0.25
common_voice_en_23893339.mp3,He is currently incarcerated in the New Jersey State Prison.,0.25
common_voice_en_22708434.mp3,The local police arrested a member of staff whom Faulds believed to be innocent.,0.25
common_voice_en_18977850.mp3,Martin Schempp was born in Stuttgart.,0.25
common_voice_en_18977851.mp3,Clothes are soaked in a solvent other than water.,0.25
common_voice_en_18977867.mp3,It is completely surrounded by the City of Palmdale.,0.25
common_voice_en_20176966.mp3,Several of his students went on to become bishops in the Church in Wales.,0.25
common_voice_en_19717529.mp3,United States Northern Command is the controlling Unified Combatant Command.,0.25
common_voice_en_19717646.mp3,"â€˜Talk of your German universities,â€™ said the little old man.",0.25
common_voice_en_20029536.mp3,What is clear is that the game has deeply evolved.,0.25
common_voice_en_20029561.mp3,"Archer also turned out for the Marylebone Cricket Club and Shropshire, a minor county.",0.25
common_voice_en_22443827.mp3,"She was born in Levanger, and studied for a cand.mag.",0.25
common_voice_en_22443833.mp3,She subsequently spent several years in Italy.,0.25
common_voice_en_22443932.mp3,Portions of the Alamosa-Durango Line survive to this day.,0.25
common_voice_en_20048849.mp3,"He escaped unhurt, but his war minister, Marshal Bittencourt, died defending him.",0.25
common_voice_en_20049027.mp3,Both were already established as painters at the time of their marriage.,0.25
common_voice_en_20049349.mp3,Cunningham choreographed almost two hundred works for his company.,0.25
common_voice_en_22749679.mp3,Diane's son was paralyzed from the chest down.,0.25
common_voice_en_22749699.mp3,He was professor of zoology at the University of Halle.,0.25
